"type","buyAmount","buyCurrency","sellAmount","sellCurrency","feeAmount","feeCurrency","exchange","tradeGroup","comment","date"
"Mining",0.051253400000000005,"HNT2",,,,,"Test Wallet",,,"2021-04-12 22:17:08"
"Mining",0.0000049100000000000004,"HNT2",,,,,"Test Wallet",,,"2021-04-12 23:27:54"
"Mining",0.00000495,"HNT2",,,,,"Test Wallet",,,"2021-04-13 01:01:04"
"Mining",0.00000309,"HNT2",,,,,"Test Wallet",,,"2021-04-13 03:06:14"
"Mining",0.00000682,"HNT2",,,,,"Test Wallet",,,"2021-04-13 04:48:05"
"Mining",0.05523451,"HNT2",,,,,"Test Wallet",,,"2021-04-13 06:18:04"
"Mining",0.06508187,"HNT2",,,,,"Test Wallet",,,"2021-04-13 06:52:53"
"Mining",0.052493950000000004,"HNT2",,,,,"Test Wallet",,,"2021-04-13 10:48:41"
"Mining",0.05284593,"HNT2",,,,,"Test Wallet",,,"2021-04-13 14:48:03"
"Mining",0.000005,"HNT2",,,,,"Test Wallet",,,"2021-04-13 18:11:11"
"Mining",0.00000498,"HNT2",,,,,"Test Wallet",,,"2021-04-13 20:12:26"
"Mining",0.06622323000000001,"HNT2",,,,,"Test Wallet",,,"2021-04-13 20:43:48"
"Mining",0.05152962,"HNT2",,,,,"Test Wallet",,,"2021-04-13 21:36:44"
"Mining",0.00000622,"HNT2",,,,,"Test Wallet",,,"2021-04-14 00:58:15"
"Mining",0.00000686,"HNT2",,,,,"Test Wallet",,,"2021-04-14 01:31:40"
"Mining",0.03916717,"HNT2",,,,,"Test Wallet",,,"2021-04-14 02:37:13"
"Mining",0.00000439,"HNT2",,,,,"Test Wallet",,,"2021-04-14 03:08:29"
"Mining",0.0000050800000000000005,"HNT2",,,,,"Test Wallet",,,"2021-04-14 05:14:32"
"Mining",0.04725424,"HNT2",,,,,"Test Wallet",,,"2021-04-14 06:41:47"
"Mining",0.00000389,"HNT2",,,,,"Test Wallet",,,"2021-04-14 08:35:21"
"Mining",0.03821617,"HNT2",,,,,"Test Wallet",,,"2021-04-14 09:40:06"
"Mining",0.00000452,"HNT2",,,,,"Test Wallet",,,"2021-04-14 10:18:50"
"Mining",0.055755400000000004,"HNT2",,,,,"Test Wallet",,,"2021-04-14 11:37:24"
"Mining",0.00000609,"HNT2",,,,,"Test Wallet",,,"2021-04-14 14:13:09"
"Mining",0.00000686,"HNT2",,,,,"Test Wallet",,,"2021-04-14 15:23:28"
"Mining",0.0000060500000000000005,"HNT2",,,,,"Test Wallet",,,"2021-04-14 18:23:46"
"Mining",0.04713143,"HNT2",,,,,"Test Wallet",,,"2021-04-14 19:27:15"
"Mining",0.00000459,"HNT2",,,,,"Test Wallet",,,"2021-04-14 20:32:15"
"Mining",0.00000521,"HNT2",,,,,"Test Wallet",,,"2021-04-14 22:13:16"
"Mining",0.05559457,"HNT2",,,,,"Test Wallet",,,"2021-04-14 23:23:12"
"Mining",0.00000528,"HNT2",,,,,"Test Wallet",,,"2021-04-15 01:37:56"
"Mining",0.00002544,"HNT2",,,,,"Test Wallet",,,"2021-04-15 04:19:06"
"Mining",0.00002646,"HNT2",,,,,"Test Wallet",,,"2021-04-15 06:07:57"
"Mining",0.00003877,"HNT2",,,,,"Test Wallet",,,"2021-04-15 08:08:11"
"Mining",0.00003613,"HNT2",,,,,"Test Wallet",,,"2021-04-15 10:18:05"
"Mining",0.00002415,"HNT2",,,,,"Test Wallet",,,"2021-04-15 11:57:28"
"Mining",0.00002426,"HNT2",,,,,"Test Wallet",,,"2021-04-15 12:36:21"
"Mining",0.00000587,"HNT2",,,,,"Test Wallet",,,"2021-04-15 14:16:16"
"Mining",0.03959138,"HNT2",,,,,"Test Wallet",,,"2021-04-15 15:18:04"
"Mining",0.00000388,"HNT2",,,,,"Test Wallet",,,"2021-04-15 15:53:20"
"Mining",0.00000395,"HNT2",,,,,"Test Wallet",,,"2021-04-15 18:08:51"
"Mining",0.03984188,"HNT2",,,,,"Test Wallet",,,"2021-04-15 19:25:23"
"Mining",0.00000391,"HNT2",,,,,"Test Wallet",,,"2021-04-15 20:36:20"
"Mining",0.00000456,"HNT2",,,,,"Test Wallet",,,"2021-04-15 21:43:53"
"Mining",0.06108182,"HNT2",,,,,"Test Wallet",,,"2021-04-15 22:32:51"
"Mining",0.03674342,"HNT2",,,,,"Test Wallet",,,"2021-04-15 23:02:35"
"Mining",0.0000033,"HNT2",,,,,"Test Wallet",,,"2021-04-15 23:32:22"
"Mining",0.00000468,"HNT2",,,,,"Test Wallet",,,"2021-04-16 01:24:08"
"Mining",0.042700470000000004,"HNT2",,,,,"Test Wallet",,,"2021-04-16 03:05:30"
"Mining",0.0488472,"HNT2",,,,,"Test Wallet",,,"2021-04-16 03:37:51"
"Mining",0.00000467,"HNT2",,,,,"Test Wallet",,,"2021-04-16 05:06:50"
"Mining",0.00000538,"HNT2",,,,,"Test Wallet",,,"2021-04-16 06:50:05"
"Mining",0.04829303,"HNT2",,,,,"Test Wallet",,,"2021-04-16 07:23:41"
"Mining",0.06085063,"HNT2",,,,,"Test Wallet",,,"2021-04-16 08:22:07"
"Mining",0.0000060600000000000004,"HNT2",,,,,"Test Wallet",,,"2021-04-16 09:04:08"
"Mining",0.00000619,"HNT2",,,,,"Test Wallet",,,"2021-04-16 10:51:37"
"Mining",0.10762472000000001,"HNT2",,,,,"Test Wallet",,,"2021-04-16 12:00:45"
"Mining",0.0000048200000000000004,"HNT2",,,,,"Test Wallet",,,"2021-04-16 13:05:51"
"Mining",0.00000341,"HNT2",,,,,"Test Wallet",,,"2021-04-16 15:35:24"
"Mining",0.05355481,"HNT2",,,,,"Test Wallet",,,"2021-04-16 19:28:43"
"Mining",0.00000542,"HNT2",,,,,"Test Wallet",,,"2021-04-16 21:35:45"
"Mining",0.06415451,"HNT2",,,,,"Test Wallet",,,"2021-04-16 22:45:28"
"Mining",0.047041150000000004,"HNT2",,,,,"Test Wallet",,,"2021-04-16 23:44:13"
"Mining",0.0000053500000000000004,"HNT2",,,,,"Test Wallet",,,"2021-04-17 03:45:48"
"Mining",0.00000803,"HNT2",,,,,"Test Wallet",,,"2021-04-17 04:55:07"
"Mining",0.00000876,"HNT2",,,,,"Test Wallet",,,"2021-04-17 08:39:53"
"Mining",0.04345747,"HNT2",,,,,"Test Wallet",,,"2021-04-17 11:31:39"
"Mining",0.00002904,"HNT2",,,,,"Test Wallet",,,"2021-04-17 15:14:37"
"Mining",0.00002763,"HNT2",,,,,"Test Wallet",,,"2021-04-17 15:57:29"
"Mining",0.04666946,"HNT2",,,,,"Test Wallet",,,"2021-04-17 16:57:15"
"Mining",0.00002145,"HNT2",,,,,"Test Wallet",,,"2021-04-17 18:31:58"
"Mining",0.00001944,"HNT2",,,,,"Test Wallet",,,"2021-04-17 20:09:07"
"Mining",0.05294114,"HNT2",,,,,"Test Wallet",,,"2021-04-17 21:09:22"
"Mining",0.00002212,"HNT2",,,,,"Test Wallet",,,"2021-04-17 21:42:45"
"Mining",0.00002392,"HNT2",,,,,"Test Wallet",,,"2021-04-17 23:26:15"
"Mining",0.00002932,"HNT2",,,,,"Test Wallet",,,"2021-04-18 01:57:07"
"Mining",0.00003812,"HNT2",,,,,"Test Wallet",,,"2021-04-18 03:34:10"
"Mining",0.000013340000000000001,"HNT2",,,,,"Test Wallet",,,"2021-04-18 05:09:47"
"Mining",0.0000492,"HNT2",,,,,"Test Wallet",,,"2021-04-18 07:44:24"
"Mining",0.04396764,"HNT2",,,,,"Test Wallet",,,"2021-04-18 10:02:52"
"Mining",0.00004335,"HNT2",,,,,"Test Wallet",,,"2021-04-18 11:48:46"
"Mining",0.00003862,"HNT2",,,,,"Test Wallet",,,"2021-04-18 13:36:50"
"Mining",0.000020660000000000002,"HNT2",,,,,"Test Wallet",,,"2021-04-18 15:25:03"
"Mining",0.04195493,"HNT2",,,,,"Test Wallet",,,"2021-04-18 17:30:14"
"Mining",0.00001037,"HNT2",,,,,"Test Wallet",,,"2021-04-18 19:28:48"
"Mining",0.04735345,"HNT2",,,,,"Test Wallet",,,"2021-04-18 21:36:35"
"Mining",0.05279756,"HNT2",,,,,"Test Wallet",,,"2021-04-18 22:23:07"
"Mining",0.00002869,"HNT2",,,,,"Test Wallet",,,"2021-04-18 23:00:16"
"Mining",0.00001959,"HNT2",,,,,"Test Wallet",,,"2021-04-19 01:17:45"
"Mining",0.00002938,"HNT2",,,,,"Test Wallet",,,"2021-04-19 03:53:42"
"Mining",0.00002612,"HNT2",,,,,"Test Wallet",,,"2021-04-19 05:08:20"
"Mining",0.00002612,"HNT2",,,,,"Test Wallet",,,"2021-04-19 05:40:13"
"Mining",0.05281867,"HNT2",,,,,"Test Wallet",,,"2021-04-19 06:11:58"
"Mining",0.06890758,"HNT2",,,,,"Test Wallet",,,"2021-04-19 07:19:59"
"Mining",0.00002873,"HNT2",,,,,"Test Wallet",,,"2021-04-19 09:18:30"
"Mining",0.06683293,"HNT2",,,,,"Test Wallet",,,"2021-04-19 11:11:42"
"Mining",0.00004268,"HNT2",,,,,"Test Wallet",,,"2021-04-19 13:26:20"
"Mining",0.00003194,"HNT2",,,,,"Test Wallet",,,"2021-04-19 15:34:02"
"Mining",0.00002872,"HNT2",,,,,"Test Wallet",,,"2021-04-19 17:26:00"
"Mining",0.06420362,"HNT2",,,,,"Test Wallet",,,"2021-04-19 19:25:18"
"Mining",0.0421047,"HNT2",,,,,"Test Wallet",,,"2021-04-19 20:12:18"
"Mining",0.00002953,"HNT2",,,,,"Test Wallet",,,"2021-04-19 21:21:47"
"Mining",0.05900147,"HNT2",,,,,"Test Wallet",,,"2021-04-19 23:47:44"
"Mining",0.04386822,"HNT2",,,,,"Test Wallet",,,"2021-04-20 00:37:38"
"Mining",0.00003224,"HNT2",,,,,"Test Wallet",,,"2021-04-20 01:45:45"
"Mining",0.04742073,"HNT2",,,,,"Test Wallet",,,"2021-04-20 05:38:34"
"Mining",0.0000493,"HNT2",,,,,"Test Wallet",,,"2021-04-20 06:19:50"
"Mining",0.00003639,"HNT2",,,,,"Test Wallet",,,"2021-04-20 07:55:30"
"Mining",0.03926332,"HNT2",,,,,"Test Wallet",,,"2021-04-20 08:27:45"
"Mining",0.04417576,"HNT2",,,,,"Test Wallet",,,"2021-04-20 09:03:43"
"Mining",0.00004121,"HNT2",,,,,"Test Wallet",,,"2021-04-20 10:11:50"
"Mining",0.00004357,"HNT2",,,,,"Test Wallet",,,"2021-04-20 12:50:50"
"Mining",0.04414605,"HNT2",,,,,"Test Wallet",,,"2021-04-20 13:32:43"
"Mining",0.05272505,"HNT2",,,,,"Test Wallet",,,"2021-04-20 14:13:13"
"Mining",0.00002444,"HNT2",,,,,"Test Wallet",,,"2021-04-20 14:56:10"
"Mining",0.00002159,"HNT2",,,,,"Test Wallet",,,"2021-04-20 17:10:17"
"Mining",0.04649691,"HNT2",,,,,"Test Wallet",,,"2021-04-20 17:46:31"
"Mining",0.00001954,"HNT2",,,,,"Test Wallet",,,"2021-04-20 19:00:13"
"Mining",0.00002214,"HNT2",,,,,"Test Wallet",,,"2021-04-20 21:24:13"
"Mining",0.00003102,"HNT2",,,,,"Test Wallet",,,"2021-04-21 00:56:33"
"Mining",0.000009450000000000001,"HNT2",,,,,"Test Wallet",,,"2021-04-21 02:08:39"
"Mining",0.00003374,"HNT2",,,,,"Test Wallet",,,"2021-04-21 04:25:54"
"Mining",0.000028310000000000002,"HNT2",,,,,"Test Wallet",,,"2021-04-21 05:59:12"
"Mining",0.00002809,"HNT2",,,,,"Test Wallet",,,"2021-04-21 06:41:51"
"Mining",0.00004341,"HNT2",,,,,"Test Wallet",,,"2021-04-21 10:50:01"
"Mining",0.0000547,"HNT2",,,,,"Test Wallet",,,"2021-04-21 12:06:12"
"Mining",0.00001755,"HNT2",,,,,"Test Wallet",,,"2021-04-21 16:07:55"
"Mining",0.00001897,"HNT2",,,,,"Test Wallet",,,"2021-04-21 20:22:37"
"Mining",0.05978391,"HNT2",,,,,"Test Wallet",,,"2021-04-21 21:15:08"
"Mining",0.0000319,"HNT2",,,,,"Test Wallet",,,"2021-04-21 22:21:01"
"Mining",0.043618000000000004,"HNT2",,,,,"Test Wallet",,,"2021-04-21 23:12:20"
"Mining",0.00002767,"HNT2",,,,,"Test Wallet",,,"2021-04-22 00:30:36"
"Mining",0.06542697,"HNT2",,,,,"Test Wallet",,,"2021-04-22 01:11:08"
"Mining",0.000028990000000000002,"HNT2",,,,,"Test Wallet",,,"2021-04-22 01:46:13"
"Mining",0.04957907,"HNT2",,,,,"Test Wallet",,,"2021-04-22 03:26:11"
"Mining",0.00003557,"HNT2",,,,,"Test Wallet",,,"2021-04-22 06:07:49"
"Mining",0.0000664,"HNT2",,,,,"Test Wallet",,,"2021-04-22 08:19:19"
"Mining",0.00002837,"HNT2",,,,,"Test Wallet",,,"2021-04-22 10:31:36"
"Mining",0.00003436,"HNT2",,,,,"Test Wallet",,,"2021-04-22 13:41:38"
"Mining",0.000021550000000000002,"HNT2",,,,,"Test Wallet",,,"2021-04-22 15:53:52"
"Mining",0.00002549,"HNT2",,,,,"Test Wallet",,,"2021-04-22 18:53:37"
"Mining",0.07013421,"HNT2",,,,,"Test Wallet",,,"2021-04-22 19:58:55"
"Mining",0.00002556,"HNT2",,,,,"Test Wallet",,,"2021-04-22 22:41:09"
"Mining",0.05803673,"HNT2",,,,,"Test Wallet",,,"2021-04-23 00:53:02"
"Mining",0.046669920000000004,"HNT2",,,,,"Test Wallet",,,"2021-04-23 02:36:24"
"Mining",0.000033430000000000003,"HNT2",,,,,"Test Wallet",,,"2021-04-23 04:03:44"
"Mining",0.00003781,"HNT2",,,,,"Test Wallet",,,"2021-04-23 06:43:08"
"Mining",0.051396950000000004,"HNT2",,,,,"Test Wallet",,,"2021-04-23 07:17:17"
"Mining",0.00003192,"HNT2",,,,,"Test Wallet",,,"2021-04-23 08:51:16"
"Mining",0.00003312,"HNT2",,,,,"Test Wallet",,,"2021-04-23 10:43:08"
"Mining",0.05794207,"HNT2",,,,,"Test Wallet",,,"2021-04-23 11:46:25"
"Mining",0.00002657,"HNT2",,,,,"Test Wallet",,,"2021-04-23 12:25:15"
"Mining",0.04628592,"HNT2",,,,,"Test Wallet",,,"2021-04-23 13:43:04"
"Mining",0.00002496,"HNT2",,,,,"Test Wallet",,,"2021-04-23 14:18:37"
"Mining",0.00002496,"HNT2",,,,,"Test Wallet",,,"2021-04-23 14:54:56"
"Mining",13.02085454,"HNT2",,,,,"Test Wallet",,,"2021-04-23 16:49:29"
"Mining",13.02083333,"HNT2",,,,,"Test Wallet",,,"2021-04-23 17:24:50"
"Mining",13.02088005,"HNT2",,,,,"Test Wallet",,,"2021-04-24 01:30:05"
"Mining",13.02083333,"HNT2",,,,,"Test Wallet",,,"2021-04-24 02:21:25"
"Mining",13.020879670000001,"HNT2",,,,,"Test Wallet",,,"2021-04-24 03:22:57"
"Mining",13.02083333,"HNT2",,,,,"Test Wallet",,,"2021-04-24 03:55:09"
"Mining",0.000029540000000000002,"HNT2",,,,,"Test Wallet",,,"2021-04-24 05:16:12"
"Withdrawal",,,10.025528811086797,"HNT2",0.025528811086797956,"HNT2","Test Wallet",,"payment_v2 to 13MHAxsgkjKGuhthyTuEFZXnr1KYmkYYshoFhiB5xAKDa5phXJ4","2021-04-24 06:06:59"
"Withdrawal",,,50.025887573964496,"HNT2",0.025887573964497042,"HNT2","Test Wallet",,"payment_v2 to 13MHAxsgkjKGuhthyTuEFZXnr1KYmkYYshoFhiB5xAKDa5phXJ4","2021-04-24 07:19:45"
"Mining",0.05387662,"HNT2",,,,,"Test Wallet",,,"2021-04-24 07:43:28"
"Mining",0.00002927,"HNT2",,,,,"Test Wallet",,,"2021-04-24 09:14:34"
"Mining",0.05806486,"HNT2",,,,,"Test Wallet",,,"2021-04-24 11:34:32"
"Mining",0.00001553,"HNT2",,,,,"Test Wallet",,,"2021-04-24 13:27:23"
"Mining",0.00001556,"HNT2",,,,,"Test Wallet",,,"2021-04-24 14:07:35"
"Mining",0.05822171,"HNT2",,,,,"Test Wallet",,,"2021-04-24 16:00:45"
"Mining",0.00001313,"HNT2",,,,,"Test Wallet",,,"2021-04-24 17:41:12"
"Mining",0.00001314,"HNT2",,,,,"Test Wallet",,,"2021-04-24 19:15:54"
"Mining",0.06269137,"HNT2",,,,,"Test Wallet",,,"2021-04-24 19:43:31"
"Mining",0.00002255,"HNT2",,,,,"Test Wallet",,,"2021-04-24 21:34:13"
"Mining",0.00002446,"HNT2",,,,,"Test Wallet",,,"2021-04-24 23:23:16"
"Mining",0.00003238,"HNT2",,,,,"Test Wallet",,,"2021-04-25 01:23:56"
"Mining",0.000026850000000000002,"HNT2",,,,,"Test Wallet",,,"2021-04-25 03:14:46"
"Mining",0.04214419,"HNT2",,,,,"Test Wallet",,,"2021-04-25 05:05:25"
"Mining",0.00002663,"HNT2",,,,,"Test Wallet",,,"2021-04-25 06:52:06"
"Mining",0.06400056,"HNT2",,,,,"Test Wallet",,,"2021-04-25 07:24:44"
"Mining",0.04587559,"HNT2",,,,,"Test Wallet",,,"2021-04-25 09:26:28"
"Mining",0.000029540000000000002,"HNT2",,,,,"Test Wallet",,,"2021-04-25 11:05:50"
"Mining",0.00002321,"HNT2",,,,,"Test Wallet",,,"2021-04-25 12:57:33"
"Mining",0.00001607,"HNT2",,,,,"Test Wallet",,,"2021-04-25 14:52:43"
"Mining",0.00002101,"HNT2",,,,,"Test Wallet",,,"2021-04-25 17:59:25"
"Mining",0.06259278,"HNT2",,,,,"Test Wallet",,,"2021-04-25 22:32:13"
"Mining",0.00003327,"HNT2",,,,,"Test Wallet",,,"2021-04-26 00:27:25"
"Mining",0.00002691,"HNT2",,,,,"Test Wallet",,,"2021-04-26 02:34:54"
"Mining",0.040186980000000004,"HNT2",,,,,"Test Wallet",,,"2021-04-26 04:14:49"
"Mining",0.00003601,"HNT2",,,,,"Test Wallet",,,"2021-04-26 04:52:20"
"Mining",0.06234986,"HNT2",,,,,"Test Wallet",,,"2021-04-26 07:00:38"
"Mining",0.04867428,"HNT2",,,,,"Test Wallet",,,"2021-04-26 08:48:53"
"Mining",0.00002729,"HNT2",,,,,"Test Wallet",,,"2021-04-26 10:58:05"
"Mining",0.042467950000000004,"HNT2",,,,,"Test Wallet",,,"2021-04-26 11:58:39"
"Mining",0.00002892,"HNT2",,,,,"Test Wallet",,,"2021-04-26 12:43:58"
"Mining",0.00002889,"HNT2",,,,,"Test Wallet",,,"2021-04-26 13:16:28"
"Mining",0.00002676,"HNT2",,,,,"Test Wallet",,,"2021-04-26 15:17:00"
"Mining",0.00002824,"HNT2",,,,,"Test Wallet",,,"2021-04-26 17:34:29"
"Mining",0.000025830000000000002,"HNT2",,,,,"Test Wallet",,,"2021-04-26 19:55:30"
"Mining",0.00002188,"HNT2",,,,,"Test Wallet",,,"2021-04-26 22:18:49"
"Mining",0.05603475,"HNT2",,,,,"Test Wallet",,,"2021-04-26 23:54:47"
"Mining",0.00002875,"HNT2",,,,,"Test Wallet",,,"2021-04-27 00:30:20"
"Mining",0.00003562,"HNT2",,,,,"Test Wallet",,,"2021-04-27 03:56:17"
"Mining",0.0692749,"HNT2",,,,,"Test Wallet",,,"2021-04-27 06:30:17"
"Mining",0.05078599,"HNT2",,,,,"Test Wallet",,,"2021-04-27 09:13:24"
"Mining",0.00001855,"HNT2",,,,,"Test Wallet",,,"2021-04-27 11:32:24"
"Mining",0.00001754,"HNT2",,,,,"Test Wallet",,,"2021-04-27 13:26:33"
"Mining",0.05480375,"HNT2",,,,,"Test Wallet",,,"2021-04-27 14:07:03"
"Mining",0.00001127,"HNT2",,,,,"Test Wallet",,,"2021-04-27 15:36:08"
"Mining",0.04023095,"HNT2",,,,,"Test Wallet",,,"2021-04-27 16:31:13"
"Mining",0.06175494,"HNT2",,,,,"Test Wallet",,,"2021-04-27 20:32:11"
"Mining",0.00001196,"HNT2",,,,,"Test Wallet",,,"2021-04-27 21:33:49"
"Mining",0.044805040000000004,"HNT2",,,,,"Test Wallet",,,"2021-04-27 22:57:43"
"Mining",0.00001183,"HNT2",,,,,"Test Wallet",,,"2021-04-27 23:34:35"
"Mining",0.04296055,"HNT2",,,,,"Test Wallet",,,"2021-04-28 01:22:55"
"Withdrawal",,,55.01937450249046,"HNT2",0.0193745024904539,"HNT2","Test Wallet",,"payment_v2 to 13MHAxsgkjKGuhthyTuEFZXnr1KYmkYYshoFhiB5xAKDa5phXJ4","2021-04-28 02:24:33"
"Mining",0.0466154,"HNT2",,,,,"Test Wallet",,,"2021-04-28 02:41:19"
"Mining",0.00002177,"HNT2",,,,,"Test Wallet",,,"2021-04-28 03:46:26"
"Mining",0.0000211,"HNT2",,,,,"Test Wallet",,,"2021-04-28 05:29:40"
"Mining",0.04951482,"HNT2",,,,,"Test Wallet",,,"2021-04-28 07:29:20"
"Mining",0.04463754,"HNT2",,,,,"Test Wallet",,,"2021-04-28 09:57:59"
"Mining",0.0000244,"HNT2",,,,,"Test Wallet",,,"2021-04-28 12:28:06"
"Mining",0.00002038,"HNT2",,,,,"Test Wallet",,,"2021-04-28 13:45:43"
"Mining",0.04263148,"HNT2",,,,,"Test Wallet",,,"2021-04-28 14:16:59"
"Mining",0.00002126,"HNT2",,,,,"Test Wallet",,,"2021-04-28 16:01:17"
"Mining",0.00001845,"HNT2",,,,,"Test Wallet",,,"2021-04-28 17:45:34"
"Mining",0.05934338,"HNT2",,,,,"Test Wallet",,,"2021-04-28 20:11:41"
"Mining",0.00002214,"HNT2",,,,,"Test Wallet",,,"2021-04-28 22:37:48"
"Mining",0.00002159,"HNT2",,,,,"Test Wallet",,,"2021-04-28 23:54:43"
"Mining",0.04541514,"HNT2",,,,,"Test Wallet",,,"2021-04-29 01:03:11"
"Mining",0.00002226,"HNT2",,,,,"Test Wallet",,,"2021-04-29 02:04:15"
"Mining",0.00002265,"HNT2",,,,,"Test Wallet",,,"2021-04-29 04:21:40"
"Mining",0.00002573,"HNT2",,,,,"Test Wallet",,,"2021-04-29 06:24:55"
"Mining",0.04838559,"HNT2",,,,,"Test Wallet",,,"2021-04-29 06:57:39"
"Mining",0.00002709,"HNT2",,,,,"Test Wallet",,,"2021-04-29 08:03:59"
"Mining",0.00003457,"HNT2",,,,,"Test Wallet",,,"2021-04-29 10:32:43"
"Mining",0.00002794,"HNT2",,,,,"Test Wallet",,,"2021-04-29 13:00:28"
"Mining",0.00002538,"HNT2",,,,,"Test Wallet",,,"2021-04-29 14:43:14"
"Mining",0.04152025,"HNT2",,,,,"Test Wallet",,,"2021-04-29 15:26:47"
"Mining",0.05968194,"HNT2",,,,,"Test Wallet",,,"2021-04-29 17:03:17"
"Mining",0.00002065,"HNT2",,,,,"Test Wallet",,,"2021-04-29 17:38:43"
"Mining",0.00001635,"HNT2",,,,,"Test Wallet",,,"2021-04-29 19:24:45"
"Mining",0.0611507,"HNT2",,,,,"Test Wallet",,,"2021-04-29 21:56:29"
"Mining",0.00002845,"HNT2",,,,,"Test Wallet",,,"2021-04-30 00:37:45"
"Mining",0.05407289,"HNT2",,,,,"Test Wallet",,,"2021-04-30 01:18:08"
"Mining",0.00002272,"HNT2",,,,,"Test Wallet",,,"2021-04-30 02:26:16"
"Mining",0.04852571,"HNT2",,,,,"Test Wallet",,,"2021-04-30 02:55:43"
"Mining",0.05736051,"HNT2",,,,,"Test Wallet",,,"2021-04-30 05:23:24"
"Mining",0.00002018,"HNT2",,,,,"Test Wallet",,,"2021-04-30 06:30:37"
"Mining",0.00002084,"HNT2",,,,,"Test Wallet",,,"2021-04-30 09:37:46"
"Mining",0.00002789,"HNT2",,,,,"Test Wallet",,,"2021-04-30 10:48:03"
"Mining",0.00002784,"HNT2",,,,,"Test Wallet",,,"2021-04-30 11:43:35"
"Mining",0.00002116,"HNT2",,,,,"Test Wallet",,,"2021-04-30 14:05:02"
"Mining",0.05408861,"HNT2",,,,,"Test Wallet",,,"2021-04-30 14:45:44"
"Mining",0.000015110000000000001,"HNT2",,,,,"Test Wallet",,,"2021-04-30 16:32:01"
"Mining",0.00001339,"HNT2",,,,,"Test Wallet",,,"2021-04-30 19:06:13"
"Mining",0.00001773,"HNT2",,,,,"Test Wallet",,,"2021-04-30 20:43:30"
"Mining",0.051639290000000004,"HNT2",,,,,"Test Wallet",,,"2021-04-30 22:40:24"
"Mining",0.00003378,"HNT2",,,,,"Test Wallet",,,"2021-05-01 01:11:32"
"Mining",13.02083333,"HNT2",,,,,"Test Wallet",,,"2021-05-01 01:43:31"
"Mining",13.02083333,"HNT2",,,,,"Test Wallet",,,"2021-05-01 02:12:36"
"Mining",13.0208549,"HNT2",,,,,"Test Wallet",,,"2021-05-01 02:52:55"
"Mining",0.06345448000000001,"HNT2",,,,,"Test Wallet",,,"2021-05-01 03:57:33"
"Mining",0.04369021,"HNT2",,,,,"Test Wallet",,,"2021-05-01 04:28:25"
"Mining",0.00001888,"HNT2",,,,,"Test Wallet",,,"2021-05-01 05:03:03"
"Mining",0.00002213,"HNT2",,,,,"Test Wallet",,,"2021-05-01 06:49:41"
"Mining",0.0357397,"HNT2",,,,,"Test Wallet",,,"2021-05-01 08:22:21"
"Mining",0.00002457,"HNT2",,,,,"Test Wallet",,,"2021-05-01 11:10:15"
"Mining",0.0000188,"HNT2",,,,,"Test Wallet",,,"2021-05-01 13:23:52"
"Mining",0.00001914,"HNT2",,,,,"Test Wallet",,,"2021-05-01 15:11:24"
"Mining",0.03664328,"HNT2",,,,,"Test Wallet",,,"2021-05-01 16:24:45"
"Mining",0.04325088,"HNT2",,,,,"Test Wallet",,,"2021-05-01 17:18:35"
"Mining",0.00002151,"HNT2",,,,,"Test Wallet",,,"2021-05-01 18:52:34"
"Mining",0.00001852,"HNT2",,,,,"Test Wallet",,,"2021-05-01 20:27:10"
"Mining",0.00001314,"HNT2",,,,,"Test Wallet",,,"2021-05-01 22:42:21"
"Mining",0.000027060000000000002,"HNT2",,,,,"Test Wallet",,,"2021-05-02 01:23:38"
"Mining",0.053012000000000004,"HNT2",,,,,"Test Wallet",,,"2021-05-02 03:30:54"
"Mining",0.00001932,"HNT2",,,,,"Test Wallet",,,"2021-05-02 05:32:16"
"Mining",0.05466505,"HNT2",,,,,"Test Wallet",,,"2021-05-02 07:28:00"
"Mining",0.00003239,"HNT2",,,,,"Test Wallet",,,"2021-05-02 08:26:43"
"Mining",0.00003125,"HNT2",,,,,"Test Wallet",,,"2021-05-02 09:42:51"
"Mining",0.14777765,"HNT2",,,,,"Test Wallet",,,"2021-05-02 13:44:07"
"Mining",0.000023520000000000002,"HNT2",,,,,"Test Wallet",,,"2021-05-02 14:25:28"
"Mining",0.00000743,"HNT2",,,,,"Test Wallet",,,"2021-05-02 16:46:19"
"Mining",0.0000143,"HNT2",,,,,"Test Wallet",,,"2021-05-02 18:20:49"
"Mining",0.00001429,"HNT2",,,,,"Test Wallet",,,"2021-05-02 18:57:33"
"Mining",0.05820849,"HNT2",,,,,"Test Wallet",,,"2021-05-02 20:38:29"
"Mining",0.03976226,"HNT2",,,,,"Test Wallet",,,"2021-05-02 21:36:30"
"Mining",0.04809722,"HNT2",,,,,"Test Wallet",,,"2021-05-02 23:04:48"
"Mining",0.05311527,"HNT2",,,,,"Test Wallet",,,"2021-05-03 01:25:46"
"Mining",0.03684454,"HNT2",,,,,"Test Wallet",,,"2021-05-03 02:05:57"
"Mining",0.00002143,"HNT2",,,,,"Test Wallet",,,"2021-05-03 02:44:16"
"Mining",0.9011841500000001,"HNT2",,,,,"Test Wallet",,,"2021-05-03 04:59:24"
"Mining",0.69137241,"HNT2",,,,,"Test Wallet",,,"2021-05-03 06:46:34"
"Mining",0.00002313,"HNT2",,,,,"Test Wallet",,,"2021-05-03 07:29:02"
